227	92634	Fullerton	CA	33.8739	-117.9028
228	92667	Orange	CA	33.8107	-117.829
229	92715	Irvine	CA	33.6506	-117.8185
230	94582	San Ramon	CA	37.6724	-121.8891
231	94622	Oakland	CA	37.799	-122.2337
232	83705	Boise	ID	43.5851	-116.2191
233	83708	Boise	ID	43.4599	-116.244
234	83722	Boise	ID	43.4599	-116.244
235	83725	Boise	ID	43.4599	-116.244
236	83731	Boise	ID	43.4599	-116.244
237	83870	Tensed	ID	47.1707	-116.9027
238	83203	Fort Hall	ID	43.0331	-112.4285
239	83804	Blanchard	ID	48.0223	-116.9909
240	83825	Dover	ID	48.3688	-116.5455
241	83856	Priest River	ID	48.1664	-116.9066
242	83415	Idaho Falls	ID	43.3233	-111.7822
243	83644	Middleton	ID	43.7191	-116.6112
244	83278	Stanley	ID	44.3714	-114.8561
245	83522	Cottonwood	ID	46.0448	-116.3733
246	83539	Kooskia	ID	46.116	-115.9459
247	83547	Pollock	ID	45.3068	-116.3517
248	83816	Coeur D Alene	ID	47.6788	-116.6827
249	83858	Rathdrum	ID	47.8241	-116.8873
250	83467	Salmon	ID	45.1571	-113.8784
251	83452	Tetonia	ID	43.7814	-111.2118
252	83334	Hansen	ID	42.5249	-114.2994
253	83638	Mc Call	ID	44.8918	-116.0789
254	89116	Las Vegas	NV	35.9279	-114.9721
255	89139	Las Vegas	NV	36.0129	-115.2118
256	89142	Las Vegas	NV	36.148	-115.0404
257	89153	Las Vegas	NV	35.9279	-114.9721
258	89173	Las Vegas	NV	35.9279	-114.9721
259	89185	Las Vegas	NV	35.9279	-114.9721
260	89705	Carson City	NV	39.0554	-119.8059
261	89414	Golconda	NV	40.9683	-117.3349
262	89043	Pioche	NV	37.8981	-114.3968
263	89505	Reno	NV	39.5224	-119.8353
264	89570	Reno	NV	40.5412	-119.5869
265	89318	Mc Gill	NV	39.4034	-114.7791
266	89002	Henderson	NV	36.0008	-114.9588
267	89157	Las Vegas	NV	36.1695	-115.193
268	97814	Baker City	OR	44.7542	-117.7427
269	97819	Bridgeport	OR	44.4931	-117.7655
270	97331	Corvallis	OR	44.5638	-123.2779
271	97028	Government Camp	OR	45.2972	-121.739
272	97038	Molalla	OR	45.1223	-122.5756
273	97045	Oregon City	OR	45.3377	-122.57
274	97268	Portland	OR	45.1733	-122.2599
275	97432	Dillard	OR	43.1135	-123.4181
276	97494	Wilbur	OR	43.3284	-123.3332
277	97817	Bates	OR	44.4778	-118.9478
278	97856	Long Creek	OR	44.7554	-119.097
279	97522	Butte Falls	OR	42.5492	-122.5638
280	97541	Trail	OR	42.6864	-122.816
281	97448	Junction City	OR	44.1988	-123.23
282	97348	Halsey	OR	44.3862	-123.1251
283	97917	Riverside	OR	43.5099	-118.0986
284	97373	Saint Benedict	OR	44.9845	-122.457
285	97010	Bridal Veil	OR	45.583	-122.1011
286	97208	Portland	OR	45.5322	-122.5648
287	97236	Portland	OR	45.4887	-122.5091
288	97254	Portland	OR	45.5967	-122.5942
289	97293	Portland	OR	45.5806	-122.3748
290	97108	Beaver	OR	45.2767	-123.8234
291	97882	Umatilla	OR	45.8695	-118.9569
292	97867	North Powder	OR	45.0317	-117.9337
293	97119	Gaston	OR	45.4427	-123.1666
294	97224	Portland	OR	45.4094	-122.8014
295	97281	Portland	OR	45.5486	-123.1147
296	84302	Brigham City	UT	41.5079	-112.0152
297	84311	Fielding	UT	41.8118	-112.119
298	84337	Tremonton	UT	41.7016	-112.1813
299	84322	Logan	UT	41.6412	-111.8966
300	84542	Wellington	UT	39.6147	-110.6413
301	84011	Bountiful	UT	40.9635	-112.116
302	84052	Myton	UT	40.194	-110.0481
303	84053	Neola	UT	40.3207	-110.436
304	84521	Elmo	UT	39.4033	-110.81
305	84648	Nephi	UT	39.6923	-111.8359
306	84762	Duck Creek Village	UT	37.5169	-112.6636
307	84038	Laketown	UT	41.8107	-111.2689
308	84101	Salt Lake City	UT	40.7559	-111.8967
309	84102	Salt Lake City	UT	40.76	-111.8627
310	84105	Salt Lake City	UT	40.7372	-111.8581
311	84106	Salt Lake City	UT	40.7056	-111.8548
312	84114	Salt Lake City	UT	40.6681	-111.9083
313	84118	Salt Lake City	UT	40.6504	-112.0054
314	84120	Salt Lake City	UT	40.695	-112.0001
315	84121	Salt Lake City	UT	40.6226	-111.7777
316	84126	Salt Lake City	UT	40.6681	-111.9083
317	84136	Salt Lake City	UT	40.7685	-111.8879
318	84152	Salt Lake City	UT	40.7286	-111.6627
319	84153	Salt Lake City	UT	40.6681	-111.9083
320	84665	Sterling	UT	39.1335	-111.7409
321	84744	Koosharem	UT	38.7221	-111.8713
322	84036	Kamas	UT	40.6414	-111.2619
323	84068	Park City	UT	40.668	-111.5054
324	84738	Ivins	UT	37.2183	-113.5458
325	84715	Bicknell	UT	38.3278	-111.5264
326	84193	Salt Lake City	UT	40.7439	-111.8918
327	99344	Othello	WA	46.8527	-118.9932
328	98604	Battle Ground	WA	45.7907	-122.5318
329	98675	Yacolt	WA	45.8622	-122.4275
330	98684	Vancouver	WA	45.6359	-122.5155
331	98609	Carrolls	WA	46.0715	-122.8648
332	99138	Inchelium	WA	48.2924	-118.3552
333	98848	Quincy	WA	47.1976	-119.8459
334	98547	Grayland	WA	46.8264	-124.094
335	98376	Quilcene	WA	47.8324	-122.8583
336	98109	Seattle	WA	47.6339	-122.3476
337	98112	Seattle	WA	47.6301	-122.2972
338	98118	Seattle	WA	47.5412	-122.275
339	98125	Seattle	WA	47.717	-122.3015
340	98136	Seattle	WA	47.5398	-122.3878
341	98145	Seattle	WA	47.4323	-121.8034
342	98148	Seattle	WA	47.4323	-121.8034
343	98150	Seattle	WA	47.4323	-121.8034
344	98168	Seattle	WA	47.4323	-121.8034
345	98177	Seattle	WA	47.7467	-122.3686
346	98181	Seattle	WA	47.4323	-121.8034
347	98191	Seattle	WA	47.4323	-121.8034
348	98199	Seattle	WA	47.6488	-122.3964
349	98224	Baring	WA	47.7671	-121.4814
350	98602	Appleton	WA	45.8504	-121.3129
351	98336	Glenoma	WA	46.5283	-122.099
352	98361	Packwood	WA	46.65	-121.6553
353	98572	Pe Ell	WA	46.5829	-123.3147
354	98591	Toledo	WA	46.4396	-122.8266
355	98844	Oroville	WA	48.9397	-119.4032
356	98577	Raymond	WA	46.671	-123.6929
357	98327	Dupont	WA	47.0909	-122.6567
358	98387	Spanaway	WA	47.0732	-122.3943
359	98409	Tacoma	WA	47.2038	-122.4825
360	98447	Tacoma	WA	47.0662	-122.1132
361	98493	Tacoma	WA	47.0662	-122.1132
362	98232	Bow	WA	48.562	-122.4134
363	98651	Underwood	WA	45.7409	-121.5974
364	98012	Bothell	WA	47.8401	-122.1972
365	98201	Everett	WA	47.9884	-122.2006
366	98293	Startup	WA	47.8703	-121.7685
367	99209	Spokane	WA	47.6461	-117.7937
368	99216	Spokane	WA	47.6634	-117.2193
369	99218	Spokane	WA	47.7556	-117.4146
370	99040	Wellpinit	WA	47.8697	-117.9856
371	98503	Lacey	WA	47.024	-122.7827
372	98516	Olympia	WA	47.1126	-122.7794
373	98225	Bellingham	WA	48.749	-122.4887
374	99104	Belmont	WA	47.0793	-117.177
375	99113	Colton	WA	46.5901	-117.1692
376	98944	Sunnyside	WA	46.3213	-120.0126
377	98170	Seattle	WA	47.6096	-122.3317
